"Species","n","model","aic","intercept","road","forest","roadforest"
"PIWO",32276,2,55544.9881126056,4.67789875204678,-0.100175694035067,NA,NA
"PIWO",32276,3,53781.3965778201,5.08433038810342,NA,-0.582623034553769,NA
"PIWO",32276,4,53662.370092319,5.12330149621864,-0.138619832485955,-0.600072644942657,NA
"PIWO",32276,5,53630.5616239633,5.15694967257655,-0.311252988738935,-0.64083840443189,0.2349486193964
"PLVI",3350,1,17751.0986638498,4.48051871157405,NA,NA,NA
"PLVI",3350,2,17752.9794905836,4.48132692936165,-0.012396594001621,NA,NA
"PLVI",3350,3,17751.9078481239,4.48982028685436,NA,-0.0210425042728326,NA
"PLVI",3350,4,17753.7495512981,4.49115975484594,-0.0147913195848643,-0.0220306460950245,NA
"PLVI",3350,5,17755.4553632054,4.49227557137756,-0.0320724510813434,-0.024225993104793,0.0467924379895932
"PRAW",9037,1,27395.6747609649,3.87965645143342,NA,NA,NA
"PRAW",9037,2,27360.3878054088,3.86484770218935,0.0810597081726378,NA,NA
"PRAW",9037,3,27246.1081252424,4.02966196030984,NA,-0.196178754916492,NA
"PRAW",9037,4,27237.350475753,4.01175947688306,0.0450867755915266,-0.183341794407958,NA
"PRAW",9037,5,27215.6065906581,3.97563702554209,0.180273809223545,-0.139003223614775,-0.198003503185788
"PRFA",185,1,493.800350023842,5.19636905487151,NA,NA,NA
"PRFA",185,2,491.710997883606,5.16537858575485,0.774229333952475,NA,NA
"PRFA",185,3,494.999448951401,5.24713889166609,NA,-0.132969681088309,NA
"PRFA",185,4,493.08933439617,5.21055441927658,0.762724602270753,-0.116658372913317,NA
"PRFA",185,5,493.889005130258,5.21603661490046,0.457624765096169,-0.129898995506221,15.473724553732
"PROW",3184,1,8892.92524370361,3.8706580887832,NA,NA,NA
"PROW",3184,2,8867.55081166847,3.84444933081973,0.110883144437059,NA,NA
"PROW",3184,3,8745.6135100565,3.80509931401063,NA,0.335365064251945,NA
"PROW",3184,4,8712.86936603201,3.77389716976688,0.125190652783045,0.343170115310741,NA
"PROW",3184,5,8702.75794463231,3.76586016257584,0.164363952696561,0.392112644784292,-0.252049042743248
"PSFL",12126,1,25159.4039348621,4.05311591066461,NA,NA,NA
"PSFL",12126,2,25143.3182855668,4.06682620878829,-0.0506935819707163,NA,NA
"PSFL",12126,3,25136.5352684324,4.09675353457972,NA,-0.0720484702927695,NA
"PSFL",12126,4,25116.3560223367,4.1159456361136,-0.0564611944283116,-0.0782047841453057,NA
"PSFL",12126,5,25101.2478775474,4.13136374452636,-0.155191700792961,-0.102313691805342,0.175774271613415
"PUFI",9333,1,18275.5596313712,4.34052139217409,NA,NA,NA
"PUFI",9333,2,18229.4950565762,4.36642746267144,-0.107856177979442,NA,NA
"PUFI",9333,3,18163.2733508565,4.42577229908331,NA,-0.178972408638513,NA
"PUFI",9333,4,18118.3388382578,4.45209339425348,-0.106775035326557,-0.179827954925488,NA
"PUFI",9333,5,18111.061964378,4.46328454885677,-0.174929760164586,-0.202136033588466,0.138995907345823
"PUMA",1530,1,8279.51538447997,4.09199700221011,NA,NA,NA
"PUMA",1530,2,7846.05722140083,4.34974126507895,-0.402713154464319,NA,NA
"PUMA",1530,3,8100.81039365611,4.0196023760015,NA,0.369952757772714,NA
"PUMA",1530,4,7818.82305308563,4.28498589356326,-0.354452459523901,0.173750431804916,NA
"PUMA",1530,5,7775.98787546552,4.33911945850069,-0.436091209153909,0.026663577012098,0.49031095564518
"PYNU",3118,1,18488.0424202653,4.11020039675966,NA,NA,NA
"PYNU",3118,2,18476.0474326662,4.12023218556524,-0.0897291847302345,NA,NA
"PYNU",3118,3,18487.4344353154,4.12382704614257,NA,-0.0289484066614529,NA
"PYNU",3118,4,18474.0615349044,4.13756496547423,-0.0944876209778402,-0.0359250720548923,NA
"PYNU",3118,5,18476.0249729992,4.13816429399059,-0.0988671414742102,-0.0371594749201638,0.0107639834811412
"PYRR",463,1,2589.28372663659,4.6399986027405,NA,NA,NA
"PYRR",463,2,2590.99437097442,4.63745262543543,0.0687635299673587,NA,NA
"PYRR",463,3,2589.05227493856,4.62479730815473,NA,0.110313586087358,NA
"PYRR",463,4,2590.72565493478,4.62212463309293,0.0734172635923433,0.111169976337281,NA
"PYRR",463,5,2592.53568848381,4.62257769432942,0.0438999647690929,0.107460899186756,0.3400712187538
"RBGR",18105,1,42778.3611420947,4.46975452671664,NA,NA,NA
"RBGR",18105,2,42608.3270774251,4.49419244469845,-0.154673744824227,NA,NA
"RBGR",18105,3,32501.6433541844,5.07273103318788,NA,-1.05444153511734,NA
"RBGR",18105,4,31783.0753088487,5.17925517484038,-0.347719095828041,-1.12511501809641,NA
"RBGR",18105,5,31552.5524443082,5.25272376922506,-0.636146079012743,-1.21578598849145,0.516962035152221
"RBNU",53719,1,162672.536210817,4.48126635276789,NA,NA,NA
"RBNU",53719,2,162652.986771578,4.48573650790059,-0.0354568490568111,NA,NA
"RBNU",53719,3,161859.544876891,4.5824426098411,NA,-0.168436317571143,NA
"RBNU",53719,4,161836.643042122,4.58740143477652,-0.0380786239367636,-0.168862935631226,NA
"RBNU",53719,5,161764.433248391,4.59694441313729,-0.150249147051902,-0.183631986084699,0.18837403957546
"RBSA",3445,1,7069.06635752905,4.25204077248194,NA,NA,NA
"RBSA",3445,2,7034.26756318254,4.28838473069695,-0.156789229336492,NA,NA
"RBSA",3445,3,7022.9833107169,4.1174706383989,NA,0.206814685513172,NA
"RBSA",3445,4,6994.56406987495,4.15971744213283,-0.145145287767073,0.194165335388812,NA
"RBSA",3445,5,6992.20352035631,4.1394729050215,-0.0479723784340371,0.224609817028321,-0.159062234621719
"RBWO",28800,1,63793.7687101812,4.44274093345995,NA,NA,NA
"RBWO",28800,2,63765.7021929651,4.42877421589347,0.0541181842157012,NA,NA
"RBWO",28800,3,63122.8695392476,4.61296733741884,NA,-0.281524817949378,NA
"RBWO",28800,4,63123.6890169936,4.6086475013386,0.011177647618548,-0.278937417948042,NA
"RBWO",28800,5,63125.5437966802,4.60700749632876,0.01702574624917,-0.276701002456689,-0.010679107148824
"RCKI",27343,1,124309.601810565,4.37995612815574,NA,NA,NA
"RCKI",27343,2,124292.090117732,4.37700202879188,0.0585639464229896,NA,NA
"RCKI",27343,3,123195.482343982,4.48432655880079,NA,-0.212884797086647,NA
"RCKI",27343,4,123190.054267475,4.48208264726286,0.0365786404993917,-0.212198968875881,NA
"RCKI",27343,5,123157.840806458,4.48622691031856,-0.0398318488755176,-0.219865497156771,0.190942946438653
"RCSP",850,1,4435.16127878376,4.42204670766791,NA,NA,NA
"RCSP",850,2,4436.37802688127,4.41819567958891,0.0662662290063375,NA,NA
"RCSP",850,3,4434.15046692641,4.44498955556559,NA,-0.0715727463228361,NA
"RCSP",850,4,4435.38843838487,4.44120069756552,0.0645462953932516,-0.0715866680040872,NA
"RCSP",850,5,4433.14346580857,4.4341216589568,0.199818255635558,-0.052024477480045,-0.348615654593996
"RCWO",1075,1,3592.67928550304,3.84820169223306,NA,NA,NA
"RCWO",1075,2,3588.01479077143,3.83325717030257,0.115262908053141,NA,NA
"RCWO",1075,3,3562.78996670522,4.05516050001677,NA,-0.265996156056621,NA
"RCWO",1075,4,3559.24268540866,4.03616049682248,0.105730162751689,-0.259360905049862,NA
"RCWO",1075,5,3558.44076014366,4.01838817404619,0.359174640348065,-0.237312086165528,-0.325586685125034
"RECR",7418,1,70826.9517555391,4.39858958804917,NA,NA,NA
"RECR",7418,2,70768.2216298131,4.40803604811447,-0.120063567710296,NA,NA
"RECR",7418,3,70774.2859706994,4.4293713380156,NA,-0.0700021120195275,NA
"RECR",7418,4,70715.6979347714,4.43883683691215,-0.120375873842543,-0.0701909776067599,NA
"RECR",7418,5,70706.9989039467,4.43499333791204,-0.0646988144547486,-0.0614819094465465,-0.118155547692028
"REJU",180,1,24.1518266805116,6.18099854324666,NA,NA,NA
"REJU",180,2,25.7695339569586,6.35519541612259,-0.44403173858258,NA,NA
"REJU",180,3,24.0592460975198,5.91934144817317,NA,16.7076404939695,NA
"REJU",180,4,25.6873520948729,6.09158273852813,-0.438019063259555,16.5353686090258,NA
"REJU",180,5,27.6869515406816,6.08948647642477,-0.437956532523165,16.5375084496524,0.437956997809185
"REVI",116417,1,379786.555184347,4.23345206060984,NA,NA,NA
"REVI",116417,2,377726.41607203,4.26159871046066,-0.177927893868312,NA,NA
"REVI",116417,3,321625.275173245,4.79227698905941,NA,-0.875775106908542,NA
"REVI",116417,4,319219.137228684,4.83955440760397,-0.193247936123827,-0.894641534447105,NA
"REVI",116417,5,317457.400448575,4.89844456926229,-0.534799694137514,-0.968678512426014,0.497411041573197
"RFWA",204,1,1264.76721482142,4.154805544815,NA,NA,NA
"RFWA",204,2,1266.07365929559,4.14784974042041,0.0986655924916233,NA,NA
"RFWA",204,3,1265.80120046853,4.12410939909253,NA,0.0640866195852628,NA
"RFWA",204,4,1266.84620066233,4.11167829564597,0.116754288872787,0.0725317201908572,NA
"RFWA",204,5,1268.74170199069,4.1139233195957,0.0905908987948037,0.0680987767547509,0.108526090868806
"RHWO",6437,1,17813.5146920345,4.59893939325444,NA,NA,NA
"RHWO",6437,2,17774.3434517458,4.62456340313727,-0.146959837267703,NA,NA
"RHWO",6437,3,17417.6659202539,4.83325281612465,NA,-0.417790273013582,NA
"RHWO",6437,4,17354.4957604292,4.87664131693396,-0.187671565126357,-0.435844377309048,NA
"RHWO",6437,5,17329.2835899102,4.91036430366893,-0.352379425671816,-0.48659660619441,0.308262645038052
"RNEP",2207,1,3230.91335204678,5.430996245777,NA,NA,NA
"RNEP",2207,2,3199.87221546363,5.71747709123076,-0.340627634493712,NA,NA
"RNEP",2207,3,3230.46223360993,5.4222923165614,NA,0.347206356128366,NA
"RNEP",2207,4,3198.80879725157,5.71046317209668,-0.343805911017195,0.393588223590925,NA
"RNEP",2207,5,3197.83056049036,5.69202853958822,-0.322884909515777,3.03312160646125,-2.74309790988051
"RNSA",1732,1,8992.04311768954,4.49021175543668,NA,NA,NA
"RNSA",1732,2,8991.0972015205,4.49637696480874,-0.0882926445001271,NA,NA
"RNSA",1732,3,8992.62361882753,4.50205996733063,NA,-0.0358181853933216,NA
"RNSA",1732,4,8991.67384842571,4.50832515974424,-0.0883318625182553,-0.0363174946862717,NA
"RNSA",1732,5,8992.34313742131,4.5049165761823,-0.0408721908479098,-0.0262938238140069,-0.133063186406949
"ROPI",2964,1,24208.9072067075,4.69065189932633,NA,NA,NA
"ROPI",2964,2,21596.0847684792,5.01331331147168,-0.617500295051576,NA,NA
"ROPI",2964,3,23960.786450445,4.65325214750613,NA,0.359037479317803,NA
"ROPI",2964,4,21595.5005352976,5.00547039321439,-0.611001872707902,0.0430535695735367,NA
"ROPI",2964,5,21508.3362787904,4.98395314496434,-0.572113217311948,0.172245391239334,-0.639089613994814
"ROWR",11644,1,40822.6351468262,5.06009039774966,NA,NA,NA
"ROWR",11644,2,40822.6287067484,5.06270828257721,-0.0369350416777632,NA,NA
"ROWR",11644,3,40821.9987994434,5.05140876656803,NA,0.0251611963566797,NA
"ROWR",11644,4,40822.1452976033,5.05415504098669,-0.0350940684676313,0.0243521912021278,NA
"ROWR",11644,5,40823.2622786448,5.05555238443638,-0.053322844226075,0.0207098636687101,0.0646447731967024
"RSHA",3766,1,5982.41699778354,4.76900924116717,NA,NA,NA
"RSHA",3766,2,5975.6331239964,4.79277225444893,-0.11647260187242,NA,NA
"RSHA",3766,3,5931.66036725601,4.9106514053143,NA,-0.28179832904626,NA
"RSHA",3766,4,5923.70635604377,4.93903874505652,-0.124239918153694,-0.287085783751202,NA
"RSHA",3766,5,5924.24248310944,4.95108824659243,-0.18904625540798,-0.308627382093758,0.125988134748919
"RSTO",135,1,408.789695566952,4.17363041598515,NA,NA,NA
"RSTO",135,2,410.763721133092,4.16686725432026,0.0141055400244214,NA,NA
"RSTO",135,3,409.529853403325,4.29288340133075,NA,-0.173666664415986,NA
"RSTO",135,4,411.467949978185,4.31453181347471,-0.0230494457694291,-0.189212712495391,NA
"RSTO",135,5,413.464263694742,4.32075856091196,-0.0369199263609489,-0.197019494216656,0.0205555681651635
"RTHA",5910,1,12914.4794045825,5.03561857962563,NA,NA,NA
"RTHA",5910,2,12899.0776689286,5.05650916588348,-0.132823993550956,NA,NA
"RTHA",5910,3,12850.5086525113,5.10714671312394,NA,-0.227228708976134,NA
"RTHA",5910,4,12830.8081319972,5.13348054058984,-0.149408020808462,-0.23626781811195,NA
"RTHA",5910,5,12829.7021986602,5.12638840739423,-0.104395597560352,-0.217076649381917,-0.143648632957514
"RTHU",3670,1,4819.72895758428,3.19939984475856,NA,NA,NA
"RTHU",3670,2,4740.51187785476,3.19939977072791,0.185876224502373,NA,NA
"RTHU",3670,3,4821.72931542082,3.19940689737864,NA,-7.14384676665944e-06,NA
"RTHU",3670,4,4710.30245049434,3.070107856923,0.249509471690355,0.129291880595606,NA
"RTHU",3670,5,4697.11216343986,3.18341686734329,0.345418162704119,0.0159828686895318,-0.324850066669089
"RUBL",157,1,131.861032864134,3.8783671565121,NA,NA,NA
"RUBL",157,2,133.770005832276,3.88178081029247,-0.0728777296144602,NA,NA
"RUBL",157,3,132.159870597684,3.76297629026437,NA,0.190572293642195,NA
"RUBL",157,4,134.14395627928,3.75706330952671,0.031323843810712,0.197431809679803,NA
"RUBL",157,5,135.916495111768,3.75165907782715,0.0950647237188572,0.205856044305163,-1.75230930013405
"RUGR",5127,1,12857.6891450524,4.53503832889667,NA,NA,NA
"RUGR",5127,2,12827.4791817373,4.55168324026536,-0.158511349103494,NA,NA
"RUGR",5127,3,10307.5146216936,5.16552365910618,NA,-1.07025238349025,NA
"RUGR",5127,4,10279.1126297015,5.1916066025969,-0.156403039408362,-1.08107930654263,NA
"RUGR",5127,5,10263.0739719268,5.21441393443137,-0.420421357861157,-1.11043992992321,0.398759275955122
"RUHU",1049,1,1088.00048747231,3.23084744484539,NA,NA,NA
"RUHU",1049,2,1088.24612927087,3.24247353358722,-0.0925006470304576,NA,NA
"RUHU",1049,3,1087.32405125559,3.2663371511175,NA,-0.092323165052688,NA
"RUHU",1049,4,1087.80396414738,3.27572137501769,-0.086919924221282,-0.089174454604407,NA
"RUHU",1049,5,1089.7947181284,3.27504581970561,-0.0774314878974398,-0.0873836655787494,-0.0214570007563216
"RWBL",48457,1,332702.669293883,4.60000433960602,NA,NA,NA
"RWBL",48457,2,321743.273459796,4.71639557822471,-0.342366565263044,NA,NA
"RWBL",48457,3,332704.56419015,4.60023343114228,NA,-0.00194936095745013,NA
"RWBL",48457,4,321596.526364753,4.72604849756587,-0.347315454766663,-0.0710624231848571,NA
"RWBL",48457,5,321574.456270796,4.72426500140051,-0.341248547119568,-0.0578093314034421,-0.0724572571875468
"RWSP",285,1,1821.08885252344,3.91787607904914,NA,NA,NA
"RWSP",285,2,1823.08885252344,3.91787607904914,0,NA,NA
"RWSP",285,3,1822.10631052771,3.91486362481967,NA,0.181830576919714,NA
"RWSP",285,4,1824.1062956264,3.91483980056676,0.243835031524985,0.18235624554413,NA
"RWSP",285,5,1826.10628726175,3.91487141748954,0.0665402005782988,0.18275602539163,0.235413368113158
"SABS",4892,1,34594.2150923281,4.64530211480143,NA,NA,NA
"SABS",4892,2,34593.942907639,4.64285482087383,0.0398535234330178,NA,NA
"SABS",4892,3,34595.2498423517,4.65024423717744,NA,-0.014184237185097,NA
"SABS",4892,4,34595.1058189137,4.64751842334045,0.0383230149046652,-0.0130964682718686,NA
"SABS",4892,5,34597.0976390973,4.64751324075425,0.0399445439839134,-0.0129669503130711,-0.00687238203274254
"SACR",2193,1,1927.79931719941,6.03363002972317,NA,NA,NA
"SACR",2193,2,1922.43272306185,6.1057263682376,-0.208917588144366,NA,NA
"SACR",2193,3,1928.69638976519,6.00761917797804,NA,0.100746445905206,NA
"SACR",2193,4,1924.33759832984,6.09532102062114,-0.202083100545628,0.0310009434482615,NA
"SACR",2193,5,1923.28820155066,6.06703602104722,-0.130424496759609,0.120202008135586,-0.424813115774713
"SAGS",421,1,1275.34232590842,4.34688027854332,NA,NA,NA
"SAGS",421,2,1276.47159512464,4.34271988458699,0.159953894251329,NA,NA
"SAGS",421,3,1277.34232590842,4.34688027854332,NA,0,NA
"SAGS",421,4,1278.47159550311,4.34268596187171,0.15976525800568,0.225353990387103,NA
"SAGS",421,5,1280.47159344736,4.34272336684684,0.159357414119205,0.241500616803309,0.261308203994509
"SAPH",2535,1,8288.05097536046,5.06667135189118,NA,NA,NA
"SAPH",2535,2,8289.77662103714,5.06894352114533,-0.0324994982908506,NA,NA
"SAPH",2535,3,8283.92554518242,5.03753847259818,NA,0.0898504932499328,NA
"SAPH",2535,4,8285.69623068888,5.03975433784537,-0.0298321900273953,0.0893787063205435,NA
"SAPH",2535,5,8282.01263009449,5.04631923303764,-0.122240143009639,0.0682519997396235,0.40251824766856
"SATH",6923,1,24394.1468998656,5.16025948651174,NA,NA,NA
"SATH",6923,2,24395.7498411228,5.15876705765378,0.0230159502803175,NA,NA
"SATH",6923,3,24387.243514346,5.14008774808176,NA,0.0609172382971906,NA
"SATH",6923,4,24388.6445829057,5.13797351131192,0.0293962017345254,0.0615606385538269,NA
"SATH",6923,5,24390.5427724003,5.1375753123482,0.0363918992945408,0.0631922581344711,-0.0314781760522758
"SAVS",15239,1,53914.1150698587,4.23286723336963,NA,NA,NA
"SAVS",15239,2,53850.4128086454,4.25620809920893,-0.0580768153998392,NA,NA
"SAVS",15239,3,53849.338596227,4.22197195243032,NA,0.114411055370238,NA
"SAVS",15239,4,53805.022931618,4.24329593176778,-0.0494111171381078,0.0983026443270974,NA
"SAVS",15239,5,53806.7602480422,4.24373790856642,-0.0506625263468372,0.0951885512650773,0.022113742477133
"SCOR",518,1,2300.35439403971,4.82920900868456,NA,NA,NA
"SCOR",518,2,2300.9401037264,4.83675373731568,-0.139677033818608,NA,NA
"SCOR",518,3,2278.98768729723,4.93917027063749,NA,-0.286997931489711,NA
"SCOR",518,4,2280.19597541697,4.94351096805217,-0.103474168756149,-0.283413846057431,NA
"SCOR",518,5,2281.74166205319,4.93979875811708,0.000348465161032956,-0.274487119728074,-0.180046623791239
"SCQU",1036,1,3830.33258160136,5.14680585481655,NA,NA,NA
"SCQU",1036,2,3828.91008337367,5.13865110988331,0.226541055628564,NA,NA
"SCQU",1036,3,3831.23445841979,5.16212958262477,NA,-0.0555043789832148,NA
"SCQU",1036,4,3829.82935929422,5.15384263542936,0.22482375808487,-0.0553770292942501,NA
"SCQU",1036,5,3831.24760142464,5.15571680256587,0.162324720737296,-0.0617216668168399,0.261590310875356
"SCTA",23871,1,65701.039070233,4.12372786645718,NA,NA,NA
"SCTA",23871,2,65459.4908048743,4.14998119095744,-0.150058434329289,NA,NA
"SCTA",23871,3,60119.7159358198,4.83134019027106,NA,-0.886983005408054,NA
"SCTA",23871,4,59865.8335547349,4.87646510354402,-0.153637783767509,-0.906978446210569,NA
"SCTA",23871,5,59456.8557872116,5.00142157966047,-0.821716737174408,-1.04559207256904,0.810360683771788
"SEOW",213,1,830.689359470154,5.02466753189693,NA,NA,NA
"SEOW",213,2,827.711027981718,4.9912693608515,0.488100478506163,NA,NA
"SEOW",213,3,821.359896056904,4.90155397367307,NA,0.451398382700188,NA
"SEOW",213,4,818.654498991478,4.87071396350035,0.475879779166388,0.446314073839866,NA
"SEOW",213,5,818.045349237382,4.85915834617371,0.829490457304855,0.504311131902167,-0.959932342949267
"SEWR",1880,1,6579.65052665984,4.61411162502623,NA,NA,NA
"SEWR",1880,2,6536.7821481688,4.70292613320741,-0.153869907660317,NA,NA
"SEWR",1880,3,6509.72770177682,4.64057348804783,NA,-0.514731627586242,NA
"SEWR",1880,4,6463.57832153483,4.73462697908319,-0.160190617281023,-0.5403662232293,NA
"SEWR",1880,5,6447.93496321233,4.74883554604365,-0.192780858954927,-0.690787196057985,0.519968846867733
"SOGR",394,1,537.484515879323,4.53603403402445,NA,NA,NA
"SOGR",394,2,539.269086473921,4.52026720104588,0.0442051433020634,NA,NA
"SOGR",394,3,535.428956963045,4.37838826766511,NA,0.255596196952656,NA
"SOGR",394,4,537.160710642645,4.36100923979566,0.0495637422681712,0.254774570107265,NA
"SOGR",394,5,538.633169891121,4.33768981104633,0.19486071146946,0.295384112994582,-0.243770430547593
"SOSP",60767,1,357308.828201357,4.11858901090831,NA,NA,NA
"SOSP",60767,2,357250.559645198,4.1138466470279,0.0302062424823794,NA,NA
"SOSP",60767,3,357306.373018657,4.11969529237592,NA,-0.0139834723986389,NA
"SOSP",60767,4,357243.362390939,4.11510500576551,0.0318050985982478,-0.0202453370585295,NA
"SOSP",60767,5,357241.985469267,4.11479134532511,0.0356497842978226,-0.0145643788946874,-0.0324438283697403
"SPGR",126,1,379.048620650809,3.99290703105709,NA,NA,NA
"SPGR",126,2,377.426443002164,3.97894468388924,0.731181935066336,NA,NA
"SPGR",126,3,378.795633684343,4.08748639938444,NA,-0.152100808139161,NA
"SPGR",126,4,377.995128862164,4.05601572410812,0.670126702461812,-0.121807730572989,NA
"SPGR",126,5,372.280200484562,4.0530052934697,7.45412659533326,-0.117640596993691,-26.8132544224946
"SPPI",548,1,2843.7936017255,4.83126752875937,NA,NA,NA
"SPPI",548,2,2845.7936017255,4.83126752875937,0,NA,NA
"SPPI",548,3,2845.69403548673,4.82460262263441,NA,0.0173252217909173,NA
"SPPI",548,4,2847.69396663425,4.82488254925402,-0.000681200571496609,0.0170913761154288,NA
"SPPI",548,5,2840.63456204727,4.80668838018082,0.319284528465463,0.0667854781828518,-0.603773577620338
"SPTO",41119,1,169543.094040697,4.31459410076498,NA,NA,NA
"SPTO",41119,2,168976.528855468,4.33669051263171,-0.161820105524058,NA,NA
"SPTO",41119,3,169481.704208204,4.30010900958564,NA,0.047209835523603,NA
"SPTO",41119,4,168901.656826496,4.32081062455711,-0.163897955898141,0.0522547344655601,NA
"SPTO",41119,5,168803.973718444,4.31408041719667,-0.102356946097323,0.0755463782877016,-0.177891785025746
"SSHA",323,1,1147.70409086993,4.22519225278733,NA,NA,NA
"SSHA",323,2,1120.47758751744,4.2942125030706,-0.496797932546068,NA,NA
"SSHA",323,3,1136.23466844327,4.35490393718458,NA,-0.266021811414065,NA
"SSHA",323,4,1109.96353977073,4.42211150022304,-0.48760368943877,-0.263754443425132,NA
"SSHA",323,5,1111.23569427188,4.43600871774325,-0.586659181516973,-0.288980953949232,0.185438673241019
"STFL",581,1,2915.23489961274,4.63032377962817,NA,NA,NA
"STFL",581,2,2912.06929601715,4.64803240138695,-0.163782864075113,NA,NA
"STFL",581,3,2914.39182792946,4.60567026807026,NA,0.100129887920767,NA
"STFL",581,4,2911.43162267722,4.62412296388161,-0.16090996684672,0.096318839401091,NA
"STFL",581,5,2909.98038961565,4.61460628110049,-0.0798860692174253,0.137816579713131,-0.335124249377243
"STGR",413,1,1678.5883236943,5.30256220789918,NA,NA,NA
"STGR",413,2,1679.90826755306,5.31191011522589,-0.10009447931636,NA,NA
"STGR",413,3,1670.47155723726,5.38655730974299,NA,-0.276652899752212,NA
"STGR",413,4,1670.45461409536,5.41054522754234,-0.180961559970851,-0.300937121235844,NA
"STGR",413,5,1672.42990033613,5.41129292010065,-0.188727255536655,-0.302783768904982,0.116015905201153
"STJA",30301,1,71578.3327725552,4.60208058422132,NA,NA,NA
"STJA",30301,2,71144.254288565,4.64644271037458,-0.197752604053394,NA,NA
"STJA",30301,3,71575.2397305215,4.58917011417668,NA,0.0222903488378775,NA
"STJA",30301,4,71145.4366080842,4.6410128592482,-0.197094432006872,0.00914712256066174,NA
"STJA",30301,5,71146.9898093622,4.63925513718911,-0.186960972752236,0.0122161075369315,-0.0187774019635349
"SUTA",22294,1,56642.7465035825,4.05854425040817,NA,NA,NA
"SUTA",22294,2,56626.5116914816,4.06816065922391,-0.0398024766006421,NA,NA
"SUTA",22294,3,56605.7983048809,4.11559749251008,NA,-0.0767685516775672,NA
"SUTA",22294,4,56574.2134899409,4.14144572528651,-0.0554314409593296,-0.0931512915004347,NA
"SUTA",22294,5,56572.1302986161,4.15317029227011,-0.0955909043482178,-0.108188834819422,0.0602965620839957
"SWHA",1204,1,2192.75393376066,5.47669593741172,NA,NA,NA
"SWHA",1204,2,2194.73034661689,5.47759863039641,-0.0226559964423435,NA,NA
"SWHA",1204,3,2194.74980894264,5.47804125752713,NA,-0.00538854303653823,NA
"SWHA",1204,4,2196.72474232006,5.47945737814869,-0.0229077595672134,-0.00647009193736321,NA
"SWHA",1204,5,2197.36621077879,5.48280287350757,-0.0947322613943014,-0.0206666138484781,0.833006001549762
"SWSP",6219,1,13773.5978888307,4.40567043929927,NA,NA,NA
"SWSP",6219,2,13731.2467568621,4.43584743682089,-0.0930038819338457,NA,NA
"SWSP",6219,3,11629.3720968574,4.63565936833663,NA,-0.859649529511503,NA
"SWSP",6219,4,11476.6415377925,4.7136029177397,-0.194548686007845,-0.90445920067702,NA
"SWSP",6219,5,11436.8982314882,4.73557770811311,-0.271687561994705,-0.96054607115088,0.329699083920625
"SWTH",40378,1,147717.980204521,4.26608662632453,NA,NA,NA
"SWTH",40378,2,147612.103380908,4.2722471082041,-0.0948048504041347,NA,NA
"SWTH",40378,3,145758.973137575,4.40098826058217,NA,-0.229337246918544,NA
"SWTH",40378,4,145487.860144314,4.41884295784805,-0.1548022220603,-0.242033358687422,NA
"SWTH",40378,5,145436.350778268,4.42452973696656,-0.226383730240342,-0.25075918203301,0.18774195475713
"SWWA",943,1,2147.81134509742,3.92814916039179,NA,NA,NA
"SWWA",943,2,2126.75757862514,3.8741950169335,0.216004197556854,NA,NA
"SWWA",943,3,2137.73998640349,4.04842087317395,NA,-0.17641946310652,NA
"SWWA",943,4,2125.45033128054,3.9486632643901,0.184869381102687,-0.097551396164865,NA
"SWWA",943,5,2126.18464673192,3.92560360622294,0.265275189787963,-0.0678021412245566,-0.154339228308164
"TEWA",26639,1,56771.5424368271,3.98190305411105,NA,NA,NA
"TEWA",26639,2,56751.5208638852,3.98290493157943,-0.152509382283491,NA,NA
"TEWA",26639,3,56758.5041083788,4.02102965083542,NA,-0.0433679253512898,NA
"TEWA",26639,4,56733.3682045074,4.02844282128326,-0.170529534839271,-0.0503401422111343,NA
"TEWA",26639,5,56733.3925742366,4.027226517683,-0.064789241571574,-0.0489841755293317,-0.193956452273819
"TOSO",10535,1,30490.3942613543,4.68897922376553,NA,NA,NA
"TOSO",10535,2,30486.3686382889,4.69502694898118,-0.0521575105136978,NA,NA
"TOSO",10535,3,30480.6319765302,4.66252930889138,NA,0.0531863630522151,NA
"TOSO",10535,4,30475.7643355764,4.66824067960036,-0.055863275448289,0.0550590030651261,NA
"TOSO",10535,5,30473.8321717672,4.67267376867816,-0.114022362238449,0.0457292653259598,0.109221364431363
"TOWA",5890,1,38188.1011358112,4.06092509209067,NA,NA,NA
"TOWA",5890,2,38177.3729822619,4.06577972316166,-0.0724007265523987,NA,NA
"TOWA",5890,3,38144.3392529408,4.09180540112569,NA,-0.0781533890528083,NA
"TOWA",5890,4,38131.722915922,4.09776699248552,-0.0776814952347106,-0.0798579297382078,NA
"TOWA",5890,5,38131.9262994503,4.09935007842814,-0.0999061295148373,-0.0837939033236252,0.0650112636280127
"TRBL",222,1,5524.82907793606,4.76978740923992,NA,NA,NA
"TRBL",222,2,5134.26822501638,4.95443935515442,-0.655578861527125,NA,NA
"TRBL",222,3,5487.41644067953,4.76013282225411,NA,9.552595454416,NA
"TRBL",222,4,5109.40603415785,4.94285157332803,-0.643868621232014,8.47576427410751,NA
"TRBL",222,5,5111.40604351836,4.94284189286453,-0.643805885425548,8.47647946047202,-1.99202554744505
"TRES",16394,1,64388.9794775346,4.16304793427226,NA,NA,NA
